"0","C","8","20","100001","31","ア　初診又は再診時に行った検査、画像診断の結果のみを聞きに来院","20","ｱｼｮｼﾝﾏﾀﾊｻｲｼﾝｼﾞﾆｵｺﾅｯﾀ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100001","10000","","","","","",""
"0","C","8","20","100002","18","イ　往診等の後に薬剤のみを取りに来院","20","ｲｵｳｼﾝﾄｳﾉｱﾄﾆﾔｸｻﾞｲﾉﾐｦﾄ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100002","20000","","","","","",""
"0","C","8","20","100003","31","ウ　一旦帰宅し、後刻又は後日検査、画像診断、手術等を受けに来院","20","ｳｲｯﾀﾝｷﾀｸｼｺﾞｺｸﾏﾀﾊｺﾞｼﾞ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100003","30000","","","","","",""
"0","C","8","30","100002","13","２つ目の診療科（初診料）；","10","2ﾂﾒﾉｼﾝﾘｮｳｶ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","830100002","40000","","","","","",""
"0","C","8","30","100003","13","２つ目の診療科（再診料）；","10","2ﾂﾒﾉｼﾝﾘｮｳｶ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","830100003","50000","","","","","",""
"0","C","8","20","100005","9","月の途中まで乳幼児","17","ﾂｷﾉﾄﾁｭｳﾏﾃﾞﾆｭｳﾖｳｼﾞ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100005","60000","","","","","",""
"0","C","8","30","100004","15","２つ目の診療科（外来診療料）；","10","2ﾂﾒﾉｼﾝﾘｮｳｶ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","830100004","70000","","","","","",""
"0","C","8","50","100001","30","特定疾患療養管理料の算定を開始した年月日（オンライン診療料）","20","ﾄｸﾃｲｼｯｶﾝﾘｮｳﾖｳｶﾝﾘﾘｮｳﾉ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","850100001","80000","","","","","",""
"0","C","8","50","100002","29","小児科療養指導料の算定を開始した年月日（オンライン診療料）","20","ｼｮｳﾆｶﾘｮｳﾖｳｼﾄﾞｳﾘｮｳﾉｻﾝ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","850100002","90000","","","","","",""
"0","C","8","50","100003","28","てんかん指導料の算定を開始した年月日（オンライン診療料）","20","ﾃﾝｶﾝｼﾄﾞｳﾘｮｳﾉｻﾝﾃｲｦｶｲｼ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","850100003","100000","","","","","",""
"0","C","8","50","100004","30","難病外来指導管理料の算定を開始した年月日（オンライン診療料）","20","ﾅﾝﾋﾞｮｳｶﾞｲﾗｲｼﾄﾞｳｶﾝﾘﾘｮ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","850100004","110000","","","","","",""
"0","C","8","50","100005","33","糖尿病透析予防指導管理料の算定を開始した年月日（オンライン診療料）","20","ﾄｳﾆｮｳﾋﾞｮｳﾄｳｾｷﾖﾎﾞｳｼﾄﾞ","0","0","0","0","0","0","0","0","0","0","1","20200701","99999999","850100005","120000","","","","","",""
"0","C","8","50","100006","28","地域包括診療料の算定を開始した年月日（オンライン診療料）","20","ﾁｲｷﾎｳｶﾂｼﾝﾘｮｳﾘｮｳﾉｻﾝﾃｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","850100006","130000","","","","","",""
"0","C","8","50","100007","31","認知症地域包括診療料の算定を開始した年月日（オンライン診療料）","20","ﾆﾝﾁｼｮｳﾁｲｷﾎｳｶﾂｼﾝﾘｮｳﾘｮ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","850100007","140000","","","","","",""
"0","C","8","50","100008","29","生活習慣病管理料の算定を開始した年月日（オンライン診療料）","20","ｾｲｶﾂｼｭｳｶﾝﾋﾞｮｳｶﾝﾘﾘｮｳﾉ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","850100008","150000","","","","","",""
"0","C","8","50","100009","31","在宅時医学総合管理料の算定を開始した年月日（オンライン診療料）","20","ｻﾞｲﾀｸｼﾞｲｶﾞｸｿｳｺﾞｳｶﾝﾘﾘ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","850100009","160000","","","","","",""
"0","C","8","50","100010","33","精神科在宅患者支援管理料の算定を開始した年月日（オンライン診療料）","20","ｾｲｼﾝｶｻﾞｲﾀｸｶﾝｼﾞｬｼｴﾝｶﾝ","0","0","0","0","0","0","0","0","0","0","1","20200701","99999999","850100010","170000","","","","","",""
"0","C","8","50","100011","32","在宅自己注射指導管理料の算定を開始した年月日（オンライン診療料）","20","ｻﾞｲﾀｸｼﾞｺﾁｭｳｼｬｼﾄﾞｳｶﾝﾘ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","850100011","180000","","","","","",""
"0","C","8","50","100012","30","頭痛患者に対する対面診療を開始した年月日（オンライン診療料）","20","ｽﾞﾂｳｶﾝｼﾞｬﾆﾀｲｽﾙﾀｲﾒﾝｼﾝ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","850100012","190000","","","","","",""
"0","C","8","30","100005","31","入院元（一般病棟入院基本料）（救急・在宅等支援病床初期加算）；","7","ﾆｭｳｲﾝﾓﾄ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","830100005","200000","","","","","",""
"0","C","8","30","100006","35","算定対象である旨及び転院（転棟）回数（救急・在宅等支援病床初期加算）；","20","ｻﾝﾃｲﾀｲｼｮｳﾃﾞｱﾙﾑﾈｵﾖﾋﾞﾃ","0","0","0","0","0","0","0","0","0","0","1","20200701","99999999","830100006","210000","","","","","",""
"0","C","8","30","100007","34","直近の入院医療機関名及び退院年月日（救急・在宅等支援病床初期加算）；","20","ﾁｮｯｷﾝﾉﾆｭｳｲﾝｲﾘｮｳｷｶﾝﾒｲ","0","0","0","0","0","0","0","0","0","0","1","20200701","99999999","830100007","220000","","","","","",""
"0","C","8","30","100008","33","他の病棟又は病床へ移動させた医療上の必要性（療養病棟入院基本料）；","20","ﾀﾉﾋﾞｮｳﾄｳﾏﾀﾊﾋﾞｮｳｼｮｳﾍｲ","0","0","0","0","0","0","0","0","0","0","1","20200701","99999999","830100008","230000","","","","","",""
"0","C","8","30","100009","19","医療上の必要性（療養病棟入院基本料）；","15","ｲﾘｮｳｼﾞｮｳﾉﾋﾂﾖｳｾｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","830100009","240000","","","","","",""
"0","C","8","20","100392","16","非該当患者（療養病棟入院基本料）","11","ﾋｶﾞｲﾄｳｶﾝｼﾞｬ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100392","250000","","","","","",""
"0","C","8","30","100010","21","入院元（急性期患者支援療養病床初期加算）；","7","ﾆｭｳｲﾝﾓﾄ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","830100010","260000","","","","","",""
"0","C","8","30","100011","20","入院元（在宅患者支援療養病床初期加算）；","7","ﾆｭｳｲﾝﾓﾄ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","830100011","270000","","","","","",""
"0","C","8","30","100012","36","算定対象である旨及び転院（転棟）回数（急性期患者支援療養病床初期加算）；","20","ｻﾝﾃｲﾀｲｼｮｳﾃﾞｱﾙﾑﾈｵﾖﾋﾞﾃ","0","0","0","0","0","0","0","0","0","0","1","20200701","99999999","830100012","280000","","","","","",""
"0","C","8","30","100013","35","算定対象である旨及び転院（転棟）回数（在宅患者支援療養病床初期加算）；","20","ｻﾝﾃｲﾀｲｼｮｳﾃﾞｱﾙﾑﾈｵﾖﾋﾞﾃ","0","0","0","0","0","0","0","0","0","0","1","20200701","99999999","830100013","290000","","","","","",""
"0","C","8","30","100014","35","直近の入院医療機関名及び退院年月日（急性期患者支援療養病床初期加算）；","20","ﾁｮｯｷﾝﾉﾆｭｳｲﾝｲﾘｮｳｷｶﾝﾒｲ","0","0","0","0","0","0","0","0","0","0","1","20200701","99999999","830100014","300000","","","","","",""
"0","C","8","30","100015","34","直近の入院医療機関名及び退院年月日（在宅患者支援療養病床初期加算）；","20","ﾁｮｯｷﾝﾉﾆｭｳｲﾝｲﾘｮｳｷｶﾝﾒｲ","0","0","0","0","0","0","0","0","0","0","1","20200701","99999999","830100015","310000","","","","","",""
"0","C","8","30","100016","30","算定根拠となる評価（重度認知症加算（精神病棟入院基本料））；","15","ｻﾝﾃｲｺﾝｷｮﾄﾅﾙﾋｮｳｶ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","830100016","320000","","","","","",""
"0","C","8","50","100013","25","評価年月日（重度認知症加算（精神病棟入院基本料））","11","ﾋｮｳｶﾈﾝｶﾞｯﾋﾟ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","850100013","330000","","","","","",""
"0","C","8","30","100455","36","算定根拠となる評価（重度認知症加算（特定機能病院精神病棟入院基本料））；","15","ｻﾝﾃｲｺﾝｷｮﾄﾅﾙﾋｮｳｶ","0","0","0","0","0","0","0","0","0","0","1","20200701","99999999","830100455","334000","","","","","",""
"0","C","8","50","100386","31","評価年月日（重度認知症加算（特定機能病院精神病棟入院基本料））","11","ﾋｮｳｶﾈﾝｶﾞｯﾋﾟ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","850100386","335000","","","","","",""
"0","C","8","30","100018","37","他の病棟又は病床へ移動した医療上の必要性（有床診療所療養病床入院基本料）；","20","ﾀﾉﾋﾞｮｳﾄｳﾏﾀﾊﾋﾞｮｳｼｮｳﾍｲ","0","0","0","0","0","0","0","0","0","0","1","20200701","99999999","830100018","340000","","","","","",""
"0","C","8","30","100019","63","同一の保険医療機関の療養病床以外又は別の保険医療機関の一般病棟等以外へ転院する医療上の必要性（有床診療所療養病床入院基本料）；","20","ﾄﾞｳｲﾂﾉﾎｹﾝｲﾘｮｳｷｶﾝﾉﾘｮｳ","0","0","0","0","0","0","0","0","0","0","1","20200701","99999999","830100019","350000","","","","","",""
"0","C","8","30","100020","22","入院元（救急・在宅等支援療養病床初期加算）；","7","ﾆｭｳｲﾝﾓﾄ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","830100020","360000","","","","","",""
"0","C","8","30","100021","37","算定対象である旨及び転院（転棟）回数（救急・在宅等支援療養病床初期加算）；","20","ｻﾝﾃｲﾀｲｼｮｳﾃﾞｱﾙﾑﾈｵﾖﾋﾞﾃ","0","0","0","0","0","0","0","0","0","0","1","20200701","99999999","830100021","370000","","","","","",""
"0","C","8","30","100022","36","直近の入院医療機関名及び退院年月日（救急・在宅等支援療養病床初期加算）；","20","ﾁｮｯｷﾝﾉﾆｭｳｲﾝｲﾘｮｳｷｶﾝﾒｲ","0","0","0","0","0","0","0","0","0","0","1","20200701","99999999","830100022","380000","","","","","",""
"0","C","8","50","100015","28","加算を算定した入院年月日（地域医療支援病院入院診療加算）","20","ｶｻﾝｦｻﾝﾃｲｼﾀﾆｭｳｲﾝﾈﾝｶﾞｯ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","850100015","390000","","","","","",""
"0","C","8","50","100016","26","加算を算定した入院年月日（臨床研修病院入院診療加算）","20","ｶｻﾝｦｻﾝﾃｲｼﾀﾆｭｳｲﾝﾈﾝｶﾞｯ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","850100016","400000","","","","","",""
"0","C","8","20","100393","32","ア　吐血、喀血又は重篤な脱水で全身状態不良（救急医療管理加算１）","20","ｱﾄｹﾂｶｯｹﾂﾏﾀﾊｼﾞｭｳﾄｸﾅﾀﾞ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100393","410000","","","","","",""
"0","C","8","20","100395","26","イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ１","17","ｲｲｼｷｼｮｳｶﾞｲﾏﾀﾊｺﾝｽｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100395","430000","","","","","",""
"0","C","8","20","100396","26","イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ２","17","ｲｲｼｷｼｮｳｶﾞｲﾏﾀﾊｺﾝｽｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100396","440000","","","","","",""
"0","C","8","20","100397","26","イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ３","17","ｲｲｼｷｼｮｳｶﾞｲﾏﾀﾊｺﾝｽｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100397","450000","","","","","",""
"0","C","8","20","100398","27","イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ１０","17","ｲｲｼｷｼｮｳｶﾞｲﾏﾀﾊｺﾝｽｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100398","460000","","","","","",""
"0","C","8","20","100399","27","イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ２０","17","ｲｲｼｷｼｮｳｶﾞｲﾏﾀﾊｺﾝｽｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100399","470000","","","","","",""
"0","C","8","20","100400","27","イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ３０","17","ｲｲｼｷｼｮｳｶﾞｲﾏﾀﾊｺﾝｽｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100400","480000","","","","","",""
"0","C","8","20","100401","28","イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ１００","17","ｲｲｼｷｼｮｳｶﾞｲﾏﾀﾊｺﾝｽｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100401","490000","","","","","",""
"0","C","8","20","100402","28","イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ２００","17","ｲｲｼｷｼｮｳｶﾞｲﾏﾀﾊｺﾝｽｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100402","500000","","","","","",""
"0","C","8","20","100403","28","イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ３００","17","ｲｲｼｷｼｮｳｶﾞｲﾏﾀﾊｺﾝｽｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100403","510000","","","","","",""
"0","C","8","20","100404","22","ウ　心不全（救急医療管理加算１）：ＮＹＨＡ１","7","ｳｼﾝﾌｾﾞﾝ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100404","520000","","","","","",""
"0","C","8","20","100405","22","ウ　心不全（救急医療管理加算１）：ＮＹＨＡ２","7","ｳｼﾝﾌｾﾞﾝ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100405","530000","","","","","",""
"0","C","8","20","100406","22","ウ　心不全（救急医療管理加算１）：ＮＹＨＡ３","7","ｳｼﾝﾌｾﾞﾝ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100406","540000","","","","","",""
"0","C","8","20","100407","22","ウ　心不全（救急医療管理加算１）：ＮＹＨＡ４","7","ｳｼﾝﾌｾﾞﾝ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100407","550000","","","","","",""
"0","C","8","20","100408","32","ウ　呼吸不全（救急医療管理加算１）：Ｐ／Ｆ比３００以上４００未満","9","ｳｺｷｭｳﾌｾﾞﾝ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100408","560000","","","","","",""
"0","C","8","20","100409","32","ウ　呼吸不全（救急医療管理加算１）：Ｐ／Ｆ比２００以上３００未満","9","ｳｺｷｭｳﾌｾﾞﾝ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100409","570000","","","","","",""
"0","C","8","20","100410","27","ウ　呼吸不全（救急医療管理加算１）：Ｐ／Ｆ比２００未満","9","ｳｺｷｭｳﾌｾﾞﾝ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100410","580000","","","","","",""
"0","C","8","20","100411","19","エ　急性薬物中毒（救急医療管理加算１）","17","ｴｷｭｳｾｲﾔｸﾌﾞﾂﾁｭｳﾄﾞｸ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100411","590000","","","","","",""
"0","C","8","20","100412","30","オ　ショック（救急医療管理加算１）：平均血圧７０ｍｍＨｇ以上","5","ｵｼｮｯｸ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100412","600000","","","","","",""
"0","C","8","20","100413","30","オ　ショック（救急医療管理加算１）：平均血圧７０ｍｍＨｇ未満","5","ｵｼｮｯｸ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100413","610000","","","","","",""
"0","C","8","20","100414","25","オ　ショック（救急医療管理加算１）：昇圧剤利用なし","5","ｵｼｮｯｸ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100414","620000","","","","","",""
"0","C","8","20","100415","25","オ　ショック（救急医療管理加算１）：昇圧剤利用あり","5","ｵｼｮｯｸ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100415","630000","","","","","",""
"0","C","8","42","100001","26","カ　代謝障害（肝不全）（救急医療管理加算１）ＡＳＴ値","11","ｶﾀｲｼｬｼｮｳｶﾞｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","842100001","640000","","","","","",""
"0","C","8","42","100002","26","カ　代謝障害（肝不全）（救急医療管理加算１）ＡＬＴ値","11","ｶﾀｲｼｬｼｮｳｶﾞｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","842100002","650000","","","","","",""
"0","C","8","42","100003","27","カ　代謝障害（腎不全）（救急医療管理加算１）ｅＧＦＲ値","11","ｶﾀｲｼｬｼｮｳｶﾞｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","842100003","660000","","","","","",""
"0","C","8","42","100004","28","カ　代謝障害（重症糖尿病）（救急医療管理加算１）ＪＤＳ値","11","ｶﾀｲｼｬｼｮｳｶﾞｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","842100004","670000","","","","","",""
"0","C","8","42","100005","29","カ　代謝障害（重症糖尿病）（救急医療管理加算１）ＮＧＳＰ値","11","ｶﾀｲｼｬｼｮｳｶﾞｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","842100005","680000","","","","","",""
"0","C","8","42","100006","29","カ　代謝障害（重症糖尿病）（救急医療管理加算１）随時血糖値","11","ｶﾀｲｼｬｼｮｳｶﾞｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","842100006","690000","","","","","",""
"0","C","8","30","100023","29","カ　代謝障害（その他）（救急医療管理加算１）具体的な状態；","11","ｶﾀｲｼｬｼｮｳｶﾞｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","830100023","700000","","","","","",""
"0","C","8","20","100416","33","キ　広範囲熱傷（救急医療管理加算１）：Ｂｕｒｎ　Ｉｎｄｅｘ　９以上","11","ｷｺｳﾊﾝｲﾈｯｼｮｳ","0","0","0","0","0","0","0","0","0","0","1","20200701","99999999","820100416","710000","","","","","",""
"0","C","8","20","100417","36","キ　広範囲熱傷（救急医療管理加算１）：Ｂｕｒｎ　Ｉｎｄｅｘ　４以上９未満","11","ｷｺｳﾊﾝｲﾈｯｼｮｳ","0","0","0","0","0","0","0","0","0","0","1","20200701","99999999","820100417","720000","","","","","",""
"0","C","8","20","100418","33","キ　広範囲熱傷（救急医療管理加算１）：Ｂｕｒｎ　Ｉｎｄｅｘ　４未満","11","ｷｺｳﾊﾝｲﾈｯｼｮｳ","0","0","0","0","0","0","0","0","0","0","1","20200701","99999999","820100418","730000","","","","","",""
"0","C","8","20","100419","25","キ　広範囲熱傷（救急医療管理加算１）：気道熱傷なし","11","ｷｺｳﾊﾝｲﾈｯｼｮｳ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100419","740000","","","","","",""
"0","C","8","20","100420","25","キ　広範囲熱傷（救急医療管理加算１）：気道熱傷あり","11","ｷｺｳﾊﾝｲﾈｯｼｮｳ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100420","750000","","","","","",""
"0","C","8","20","100421","20","ク　外傷、破傷風等（救急医療管理加算１）","15","ｸｶﾞｲｼｮｳﾊｼｮｳﾌｳﾄｳ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100421","760000","","","","","",""
"0","C","8","20","100808","47","ケ　緊急手術、緊急カテーテル治療・検査又はｔ－ＰＡ療法を必要とする状態　（救急医療管理加算１）","20","ｹｷﾝｷｭｳｼｭｼﾞｭﾂｷﾝｷｭｳｶﾃｰ","0","0","0","0","0","0","0","0","0","0","1","20200701","99999999","820100808","765000","","","","","",""
"0","C","8","31","110001","30","入院後３日以内に実施した主要な診療行為（救急医療管理加算１）","20","ﾆｭｳｲﾝｺﾞ3ｶｲﾅｲﾆｼﾞｯｼｼﾀｼ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","831110001","780000","","","","","",""
"0","C","8","50","100017","19","救急医療管理加算１を算定した入院年月日","20","ｷｭｳｷｭｳｲﾘｮｳｶﾝﾘｶｻﾝ1ｦｻﾝ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","850100017","790000","","","","","",""
"0","C","8","20","100422","32","ア　吐血、喀血又は重篤な脱水で全身状態不良（救急医療管理加算２）","20","ｱﾄｹﾂｶｯｹﾂﾏﾀﾊｼﾞｭｳﾄｸﾅﾀﾞ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100422","800000","","","","","",""
"0","C","8","20","100423","26","イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ１","17","ｲｲｼｷｼｮｳｶﾞｲﾏﾀﾊｺﾝｽｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100423","810000","","","","","",""
"0","C","8","20","100424","26","イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ２","17","ｲｲｼｷｼｮｳｶﾞｲﾏﾀﾊｺﾝｽｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100424","820000","","","","","",""
"0","C","8","20","100425","26","イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ３","17","ｲｲｼｷｼｮｳｶﾞｲﾏﾀﾊｺﾝｽｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100425","830000","","","","","",""
"0","C","8","20","100426","27","イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ１０","17","ｲｲｼｷｼｮｳｶﾞｲﾏﾀﾊｺﾝｽｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100426","840000","","","","","",""
"0","C","8","20","100427","27","イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ２０","17","ｲｲｼｷｼｮｳｶﾞｲﾏﾀﾊｺﾝｽｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100427","850000","","","","","",""
"0","C","8","20","100428","27","イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ３０","17","ｲｲｼｷｼｮｳｶﾞｲﾏﾀﾊｺﾝｽｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100428","860000","","","","","",""
"0","C","8","20","100429","28","イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ１００","17","ｲｲｼｷｼｮｳｶﾞｲﾏﾀﾊｺﾝｽｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100429","870000","","","","","",""
"0","C","8","20","100430","28","イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ２００","17","ｲｲｼｷｼｮｳｶﾞｲﾏﾀﾊｺﾝｽｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100430","880000","","","","","",""
"0","C","8","20","100431","28","イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ３００","17","ｲｲｼｷｼｮｳｶﾞｲﾏﾀﾊｺﾝｽｲ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100431","890000","","","","","",""
"0","C","8","20","100432","22","ウ　心不全（救急医療管理加算２）：ＮＹＨＡ１","7","ｳｼﾝﾌｾﾞﾝ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100432","900000","","","","","",""
"0","C","8","20","100433","22","ウ　心不全（救急医療管理加算２）：ＮＹＨＡ２","7","ｳｼﾝﾌｾﾞﾝ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100433","910000","","","","","",""
"0","C","8","20","100434","22","ウ　心不全（救急医療管理加算２）：ＮＹＨＡ３","7","ｳｼﾝﾌｾﾞﾝ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100434","920000","","","","","",""
"0","C","8","20","100435","22","ウ　心不全（救急医療管理加算２）：ＮＹＨＡ４","7","ｳｼﾝﾌｾﾞﾝ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100435","930000","","","","","",""
"0","C","8","20","100436","27","ウ　呼吸不全（救急医療管理加算２）：Ｐ／Ｆ比４００以上","9","ｳｺｷｭｳﾌｾﾞﾝ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100436","940000","","","","","",""
"0","C","8","20","100437","32","ウ　呼吸不全（救急医療管理加算２）：Ｐ／Ｆ比３００以上４００未満","9","ｳｺｷｭｳﾌｾﾞﾝ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100437","950000","","","","","",""
"0","C","8","20","100438","32","ウ　呼吸不全（救急医療管理加算２）：Ｐ／Ｆ比２００以上３００未満","9","ｳｺｷｭｳﾌｾﾞﾝ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100438","960000","","","","","",""
"0","C","8","20","100439","27","ウ　呼吸不全（救急医療管理加算２）：Ｐ／Ｆ比２００未満","9","ｳｺｷｭｳﾌｾﾞﾝ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100439","970000","","","","","",""
"0","C","8","20","100440","19","エ　急性薬物中毒（救急医療管理加算２）","17","ｴｷｭｳｾｲﾔｸﾌﾞﾂﾁｭｳﾄﾞｸ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100440","980000","","","","","",""
"0","C","8","20","100441","30","オ　ショック（救急医療管理加算２）：平均血圧７０ｍｍＨｇ以上","5","ｵｼｮｯｸ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100441","990000","","","","","",""
"0","C","8","20","100442","30","オ　ショック（救急医療管理加算２）：平均血圧７０ｍｍＨｇ未満","5","ｵｼｮｯｸ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100442","1000000","","","","","",""
"0","C","8","20","100443","25","オ　ショック（救急医療管理加算２）：昇圧剤利用なし","5","ｵｼｮｯｸ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100443","1010000","","","","","",""
"0","C","8","20","100444","25","オ　ショック（救急医療管理加算２）：昇圧剤利用あり","5","ｵｼｮｯｸ","0","0","0","0","0","0","0","0","0","0","1","20200401","99999999","820100444","1020000","","","","","",""
